"","�..HALTER_ID","ALTER","GESCHLECHT","STADTKREIS","STADTQUARTIER","RASSE1","RASSE2","GEBURTSJAHR_HUND","GESCHLECHT_HUND","HUNDEFARBE"
"4559",118709,"71-80","w",7,72,"Lhasa Apso","",2006,"m","beige"
"4560",118709,"71-80","w",7,72,"Lhasa Apso","",2006,"w","beige"
"4561",118714,"31-40","w",9,92,"Chihuahua","",2011,"m","weiss/orange"
"4562",118714,"31-40","w",9,92,"Mischling gross","",2013,"w","tricolor"
"4563",118722,"71-80","w",8,83,"Pudel","",2012,"m","schwarz"
"4564",118726,"21-30","w",12,123,"Dalmatiner","",2016,"w","schwarz/weiss"
"4565",118726,"21-30","w",12,123,"Yorkshire Terrier","",2013,"w","schwarz/braun"
"4566",118729,"41-50","w",10,101,"Papillon","",2013,"m","tricolor"
"4567",118729,"41-50","w",10,101,"Papillon","",2015,"w","tricolor"
"4568",118738,"41-50","w",7,72,"Zwergpinscher","",2013,"w","schwarz/braun"
"4569",118773,"31-40","w",2,21,"Schäfer","",2011,"w","schwarz/braun"
"4570",118793,"41-50","w",8,83,"Mischling klein","",2010,"w","schwarz/braun"
"4571",118798,"51-60","m",9,92,"Pekingese","",2013,"w","braun/grau"
"4572",118802,"31-40","w",9,92,"Shar Pei","",2013,"m","braun"
"4573",118833,"11-20","w",2,21,"Jack Russel Terrier","",2013,"w","weiss/braun"
"4574",118834,"71-80","w",6,63,"Golden Retriever","",2004,"w","golden"
"4575",118838,"51-60","m",10,102,"Foxterrier","",2006,"w","tricolor"
"4576",118840,"21-30","w",4,44,"Mischling klein","",2013,"w","beige/schwarz"
"4577",118848,"41-50","w",7,72,"Zwergpudel","Labrador Retriever",2013,"m","blondfarben"
"4578",118861,"41-50","w",2,23,"Beagle","",2007,"m","tricolor"
"4579",118862,"31-40","w",2,24,"Pudel","",2012,"m","weiss"
"4580",118901,"31-40","w",10,102,"Bolonka Zwetna","",2015,"m","schwarz/weiss"
"4581",118902,"51-60","w",9,91,"Jack Russel Terrier","",2013,"w","tricolor"
"4582",118904,"31-40","w",11,115,"Spanischer Wasserhund","",2012,"w","weiss/braun"
"4583",118906,"31-40","w",7,72,"Kurzhaar Dackel","",2013,"m","rot"
"4584",118940,"31-40","w",12,122,"Mischling gross","",2007,"w","gestromt"
"4585",118940,"31-40","w",12,122,"Mischling gross","",2007,"w","beige"
"4586",118944,"51-60","w",6,61,"Parson Russell Terrier","",2005,"w","tricolor"
"4587",118952,"21-30","w",2,21,"Jack Russel Terrier","Havaneser",2013,"w","tricolor"
"4588",118966,"61-70","w",7,74,"Miniature Australien Shepard","Pudel",2013,"w","blue/merle"
"4589",118979,"41-50","m",4,44,"Teckel","Chihuahua",2005,"w","weiss/braun"
"4590",118988,"21-30","w",9,91,"Dogo Canario","",2016,"w","beige/grau"
"4591",118988,"21-30","w",9,91,"Alano","",2013,"m","gestromt"
"4592",119006,"31-40","m",11,111,"Lagotto Romagnolo","Pudel",2013,"w","black/tan"
"4593",119008,"31-40","w",3,31,"Appenzeller Sennenhund","",2011,"w","tricolor"
"4594",119043,"61-70","w",7,74,"Mischling klein","",2013,"w","hellbraun"
"4595",119056,"31-40","m",7,74,"Shih Tzu","",2007,"w","braun/weiss"
"4596",119070,"41-50","m",5,52,"Flat Coated Retriever","",2013,"m","schwarz"
"4597",119098,"31-40","m",10,101,"Mischling gross","",2012,"w","braun"
"4598",119102,"31-40","w",2,23,"Magyar Viszla","",2013,"w","beige"
"4599",119115,"31-40","w",2,21,"Golden Retriever","",2012,"w","golden"
"4600",119117,"41-50","w",7,73,"Mischling gross","",2008,"m","braun/grau"
"4601",119190,"41-50","w",12,123,"Mischling klein","",2008,"m","schwarz/weiss"
"4602",119190,"41-50","w",12,123,"Malteser","",2012,"w","weiss"
"4603",119215,"61-70","w",7,74,"Akita Inu","",2013,"w","rot"
"4604",119228,"41-50","w",6,63,"Cavalier King Charles Spaniel","",2009,"m","tricolor"
"4605",119231,"71-80","w",10,101,"Golden Retriever","",2011,"w","golden"
"4606",119256,"61-70","w",1,13,"Havaneser","",2004,"m","weiss"
"4607",119259,"51-60","m",6,61,"Griffon","",2013,"m","schwarz/loh"
"4608",119260,"41-50","m",8,83,"Schnauzer","",2013,"m","schwarz"
"4609",119264,"21-30","w",5,52,"Deutscher Boxer","",2012,"m","gelb"
"4610",119266,"41-50","m",11,119,"Shih Tzu","",2013,"m","gold/weiss"
"4611",119268,"21-30","w",3,34,"Border Collie","",2012,"w","schwarz/weiss"
"4612",119273,"41-50","w",2,21,"Samojede","",2013,"w","weiss"
"4613",119275,"71-80","w",6,63,"Terrier","",2013,"w","weiss/schwarz"
"4614",119280,"41-50","m",11,111,"Appenzeller","",2013,"m","schwarz"
"4615",119283,"51-60","w",9,92,"Bearded Collie","",2013,"m","braun/weiss"
"4616",119289,"71-80","w",10,102,"Lhasa Apso","",2008,"m","sandfarbig"
"4617",119321,"51-60","w",1,11,"Golden Retriever","",2005,"w","blondfarben"
"4618",119325,"31-40","w",5,52,"Old Englische Bulldogge","",2013,"m","braun/weiss"
"4619",119328,"41-50","m",2,21,"Deutscher Schäfer","",2007,"w","schwarz/beige"
"4620",119329,"41-50","w",2,23,"Jack Russel Terrier","",2013,"m","tricolor"
"4621",119340,"41-50","w",10,102,"Rhodesian Ridgeback","",2013,"w","rot"
"4622",119364,"41-50","m",5,52,"Flat Coated Retriever","",2013,"m","schwarz"
"4623",119368,"41-50","m",9,92,"Spitz","",2013,"m","braun"
"4624",119371,"31-40","m",6,63,"Chihuahua","",2013,"m","tricolor"
"4625",119410,"41-50","w",8,82,"Spanischer Wasserhund","",2013,"w","weiss/braun"
"4626",119413,"41-50","m",5,52,"Chihuahua","",2013,"w","tricolor"
"4627",119415,"51-60","m",8,83,"Field Spaniel","",2009,"m","braun"
"4628",119421,"41-50","w",7,71,"Rauhaar Dackel","",2016,"m","saufarben"
"4629",119421,"41-50","w",7,71,"Rauhaar Dackel","",2013,"w","saufarben"
"4630",119422,"21-30","w",6,61,"English Cocker Spaniel","",2011,"w","braun"
"4631",119438,"51-60","w",10,101,"Deutscher Pinscher","",2013,"w","hirschrot"
"4632",119440,"21-30","m",11,119,"Französische Bulldogge","",2015,"w","dunkel gestromt"
"4633",119452,"81-90","w",12,123,"Pekingese","Dackel",2010,"m","hellbraun"
"4634",119455,"41-50","m",2,23,"Golden Retriever","Boxer",2011,"m","schwarz"
"4635",119458,"61-70","w",8,82,"Zwergdackel","",1999,"m","braun"
"4636",119459,"71-80","w",6,63,"Parson Jack Russell Terrier","",2013,"w","weiss/schwarz"
"4637",119462,"41-50","w",3,31,"Mischling klein","",2012,"w","grau"
"4638",119466,"21-30","w",2,23,"Pinscher","",2013,"m","braun"
"4639",119495,"31-40","m",1,14,"Mischling gross","",2007,"m","schwarz/braun/weiss"
"4640",119495,"31-40","m",1,14,"Labrador Retriever","",2006,"m","schwarz"
"4641",119523,"41-50","w",10,101,"Lagotto Romagnolo","",2013,"w","orange"
"4642",119526,"41-50","w",2,24,"Labrador Retriever","",2013,"m","schwarz/grau"
"4643",119528,"21-30","w",2,23,"Yorkshire Terrier","",2013,"m","schwarz/braun"
"4644",119529,"51-60","m",6,61,"Mischling klein","",2009,"m","weiss/beige"
"4645",119532,"41-50","w",6,63,"Irish Terrier","",2013,"w","rot"
"4646",119539,"41-50","w",10,101,"Mittelpudel","",2013,"m","black/tan"
"4647",119569,"21-30","w",11,111,"Zwergspitz","Pomeranian",2011,"w","weiss"
"4648",119570,"41-50","w",9,91,"Belgischer Schäfer","",2011,"m","schwarz"
"4649",119595,"61-70","m",4,44,"Appenzeller","",2013,"m","rot/weiss"
"4650",119606,"51-60","w",2,24,"Kleinspitz","",2013,"m","orange"
"4651",119607,"21-30","m",6,61,"Mischling gross","",2010,"w","rot"
"4652",119609,"51-60","w",11,119,"Pinscher","Papillon",2010,"w","schwarz/braun"
"4653",119624,"31-40","w",3,34,"Mischling gross","",2013,"w","tricolor"
"4654",119635,"71-80","w",6,63,"Mischling klein","",2008,"m","beige"
"4655",119638,"21-30","w",11,115,"Dackel","Jack Russel Terrier",2009,"w","schwarz/braun"
"4656",119640,"51-60","m",11,115,"Flat Coated Retriever","",2009,"m","schwarz"
"4657",119703,"41-50","w",9,92,"Malteser","",2013,"w","weiss"
"4658",119710,"41-50","w",7,71,"Yorkshire Terrier","",2009,"w","black/tan"
"4659",119714,"41-50","m",2,21,"Chihuahua","",2009,"m","weiss"
"4660",119721,"21-30","m",11,115,"Weimaraner","",2013,"m","beige/grau"
"4661",119722,"41-50","m",7,74,"Mischling gross","",2009,"w","blond/weiss"
"4662",119723,"31-40","w",2,21,"Chihuahua","",2014,"m","schwarz/weiss"
"4663",119723,"31-40","w",2,21,"Chihuahua","",2013,"w","braun"
"4664",119727,"31-40","w",6,63,"Miniature Bull Terrier","",2008,"w","weiss"
"4665",119731,"61-70","w",11,111,"Malteser","",2013,"m","weiss"
"4666",119738,"21-30","w",6,61,"Zwergspitz","",2013,"w","weiss"
"4667",119738,"21-30","w",6,61,"Zwergspitz","",2013,"w","weiss"
"4668",119746,"51-60","w",6,63,"Entlebucher Sennenhund","",2016,"w","tricolor"
"4669",119750,"21-30","m",10,102,"Mischling klein","",2013,"w","hellbraun"
"4670",119793,"21-30","w",2,23,"Chihuahua","",2013,"m","braun/beige"
"4671",119794,"51-60","w",12,123,"Labrador Retriever","",2013,"w","gelb"
"4672",119810,"61-70","w",3,33,"Irish Wolfhound","Setter",2004,"m","tricolor"
"4673",119848,"51-60","w",10,101,"Mischling klein","",2003,"m","schwarz/braun"
"4674",119851,"61-70","w",11,115,"Chihuahua","",2013,"w","schwarz"
"4675",119851,"61-70","w",11,115,"Chihuahua","",2014,"w","beige"
"4676",119851,"61-70","w",11,115,"Japan Chin","",2012,"w","rot/weiss"
"4677",119851,"61-70","w",11,115,"Chinese Crested","",2009,"m","braun"
"4678",119851,"61-70","w",11,115,"Chinese Crested","",2008,"w","weiss/schwarz"
"4679",119866,"51-60","w",7,72,"Mischling klein","",2000,"w","beige/braun"
"4680",119869,"71-80","m",12,122,"Malteser","",2013,"m","weiss"
"4681",119881,"31-40","w",12,123,"Labrador Retriever","",2013,"m","braun"
"4682",119884,"21-30","w",3,31,"Wasserhund","",2008,"m","beige"
"4683",119904,"61-70","w",3,33,"Mischling klein","",2012,"w","tricolor"
"4684",119904,"61-70","w",3,33,"Mischling klein","",2012,"w","braun/weiss"
"4685",119904,"61-70","w",3,33,"Mischling gross","",2013,"w","schwarz/weiss"
"4686",119944,"21-30","m",2,23,"Mischling klein","",2013,"w","schwarz/weiss"
"4687",119947,"21-30","w",11,119,"Zwergspitz","Pomeranian",2011,"w","weiss"
"4688",119966,"41-50","w",7,72,"Deutscher Schäfer","",2012,"w","schwarz/braun"
"4689",119967,"41-50","w",7,71,"Toyterrier","",2015,"w","black/tan"
"4690",119967,"41-50","w",7,71,"English Toy Terrier","",2013,"w","black/tan"
"4691",119968,"21-30","w",9,92,"Chihuahua","",2009,"m","schwarz/braun/weiss"
"4692",119973,"21-30","m",4,42,"Chihuahua","",2008,"m","beige"
"4693",119973,"21-30","m",4,42,"Französische Bulldogge","",2015,"m","blue/tan"
"4694",119973,"21-30","m",4,42,"Chihuahua","",2010,"w","grau"
"4695",119993,"31-40","m",12,123,"Zwergpinscher","",2005,"m","schwarz/braun"
"4696",120001,"41-50","m",9,92,"Golden Retriever","",2013,"m","creme"
"4697",120002,"51-60","m",9,92,"Pit Bull Terrier","",2003,"w","gestromt"
"4698",120011,"41-50","w",10,101,"Jack Russel Terrier","",2013,"m","weiss/braun"
"4699",120035,"21-30","w",6,61,"Mops","Pekingese",2013,"w","beige"
"4700",120041,"51-60","w",7,72,"Französische Bulldogge","",2013,"w","weiss/grau"
"4701",120054,"51-60","w",3,33,"Zwergspitz","Pomeranian",2013,"m","creme"
"4702",120055,"31-40","w",9,92,"Chihuahua","",2013,"w","weiss/creme"
"4703",120058,"41-50","m",7,72,"Rhodesian Ridgeback","",2012,"m","braun"
"4704",120085,"21-30","m",10,102,"Labrador Retriever","Golden Retriever",2012,"w","schwarz"
"4705",120088,"41-50","w",5,51,"Zwergpinscher","",2013,"w","schwarz/weiss"
"4706",120090,"21-30","w",11,111,"Cocker Spaniel","Jack Russel Terrier",2013,"m","schwarz"
"4707",120105,"41-50","w",2,24,"Chinese Crested","",2014,"m","grau/weiss"
"4708",120105,"41-50","w",2,24,"Chinese Crested","",2006,"m","weiss/grau"
"4709",120123,"31-40","w",6,63,"Mischling klein","",2013,"w","schwarz"
"4710",120141,"21-30","w",9,91,"Yorkshire Terrier","",2013,"m","schwarz/beige"
"4711",120153,"41-50","w",5,51,"Grosspudel","",2010,"w","braun"
"4712",120153,"41-50","w",5,51,"Grosspudel","",2010,"w","braun"
"4713",120158,"51-60","w",11,119,"Schäfer","",2003,"m","braun/schwarz/grau"
"4714",120165,"31-40","w",9,92,"Appenzeller Sennenhund","",2010,"m","tricolor"
"4715",120174,"31-40","w",2,21,"Mops","",2012,"m","schwarz"
"4716",120177,"61-70","w",7,74,"Schäfer","",2011,"w","schwarz/gelb"
"4717",120189,"31-40","w",3,34,"Mischling klein","",2012,"w","weiss/beige"
"4718",120191,"51-60","w",6,63,"Lagotto Romagnolo","",2014,"w","bianco-aranico"
"4719",120193,"31-40","m",6,61,"Labrador Retriever","",2014,"m","dunkelbraun"
"4720",120204,"31-40","w",11,111,"Mops","",2013,"m","schwarz/weiss"
"4721",120224,"81-90","w",7,72,"Tibet Terrier","",2001,"w","black/tan"
"4722",120247,"61-70","w",3,31,"Chihuahua","",2012,"m","weiss"
"4723",120267,"21-30","w",9,92,"Husky","Tschechoslowakischer Wolfshund",2013,"m","beige/rot"
"4724",120268,"61-70","w",8,83,"Puli","",2015,"m","beige/braun"
"4725",120269,"31-40","m",12,122,"Yorkshire Terrier","",2012,"m","black/tan"
"4726",120275,"21-30","m",11,115,"Labrador Retriever","",2008,"w","schwarz/weiss"
"4727",120277,"61-70","m",2,21,"Schäfer","",2007,"w","braun/schwarz"
"4728",120282,"31-40","w",11,111,"Mischling klein","",2007,"w","weiss"
"4729",120303,"21-30","w",12,122,"Malteser","",2014,"m","weiss"
"4730",120314,"21-30","m",9,92,"Dackel","Terrier",2015,"m","braun"
"4731",120314,"21-30","m",9,92,"Jack Russel Terrier","",2011,"m","tricolor"
"4732",120315,"31-40","w",7,74,"Jack Russel Terrier","",2013,"w","tricolor"
"4733",120328,"41-50","m",4,42,"Pudel","",2001,"m","weiss"
"4734",120330,"41-50","m",7,73,"Golden Retriever","",2012,"w","weiss"
"4735",120364,"31-40","w",11,119,"Appenzeller Sennenhund","",2011,"w","schwarz/weiss/braun"
"4736",120392,"71-80","w",9,92,"Kuvasz","",2007,"w","weiss"
"4737",120399,"41-50","w",7,73,"Groenendael","",2012,"w","schwarz"
"4738",120399,"41-50","w",7,73,"Yorkshire Terrier","",2009,"w","black/tan"
"4739",120408,"31-40","w",11,115,"Mops","",2014,"m","beige"
"4740",120416,"61-70","w",12,123,"Labrador Retriever","Golden Retriever",2010,"m","schwarz"
"4741",120417,"31-40","w",4,42,"Mops","",2005,"m","beige"
"4742",120417,"31-40","w",4,42,"Französische Bulldogge","",2004,"m","schwarz"
"4743",120420,"61-70","m",7,71,"Mischling klein","",2011,"w","braun"
"4744",120430,"51-60","m",10,101,"Mischling klein","",2012,"w","weiss/braun/schwarz"
"4745",120433,"51-60","m",4,42,"Thai Ridgeback","",2011,"w","grau/schwarz"
"4746",120440,"41-50","m",2,21,"Bretonischer Spaniel","",2009,"m","braun/weiss"
"4747",120440,"41-50","m",2,21,"Bretonischer Spaniel","",2009,"m","braun/weiss"
"4748",120441,"31-40","m",12,122,"Chihuahua","",2013,"m","beige"
"4749",120453,"61-70","w",11,115,"Mischling klein","",2003,"w","weiss"
"4750",120466,"31-40","w",2,21,"Rottweiler","",2005,"w","schwarz/braun"
"4751",120466,"31-40","w",2,21,"Mischling gross","",2000,"m","schwarz/braun/weiss"
"4752",120469,"41-50","w",9,91,"Labrador Retriever","",2005,"w","schwarz"
"4753",120471,"51-60","m",11,119,"Jack Russel Terrier","",2012,"w","schwarz/weiss/braun"
"4754",120479,"41-50","m",4,44,"Französische Bulldogge","",2009,"m","gestromt"
"4755",120565,"21-30","w",7,71,"Französische Bulldogge","",2010,"m","schwarz/weiss"
"4756",120568,"41-50","w",6,63,"Irish Soft Coated Wheaten Terrier","",2013,"w","beige"
"4757",120574,"71-80","w",1,13,"Französische Bulldogge","",2010,"w","gestromt"
"4758",120583,"41-50","m",4,42,"Pinscher","",2009,"m","schwarz"
"4759",120602,"31-40","w",6,61,"Mischling gross","",2013,"m","hellbraun"
"4760",120604,"81-90","w",7,74,"Bolonka Zwetna","",2008,"m","braun"
"4761",120605,"41-50","w",7,74,"Golden Retriever","",2013,"w","golden"
"4762",120630,"31-40","m",5,52,"Chihuahua","",2014,"w","weiss/beige"
"4763",120632,"21-30","w",2,21,"Chihuahua","",2014,"m","tricolor"
"4764",120632,"21-30","w",2,21,"Chihuahua","",2014,"m","braun/weiss"
"4765",120656,"31-40","m",10,101,"Schäfer","",2005,"w","tricolor"
"4766",120659,"51-60","m",7,73,"Labradoodle","",2013,"w","braun"
"4767",120669,"41-50","w",1,13,"Jack Russel Terrier","",2002,"w","braun/weiss"
"4768",120669,"41-50","w",1,13,"Dackel","",2014,"m","hellbraun"
"4769",120682,"71-80","w",9,91,"American Cocker Spaniel","",2012,"m","schwarz"
"4770",120696,"51-60","w",12,122,"Chihuahua","",2013,"m","beige"
"4771",120714,"51-60","w",10,101,"Havaneser","",2014,"m","hellfarben"
"4772",120719,"21-30","w",11,119,"Dogo Canario","",2011,"w","schwarz"
"4773",120721,"21-30","w",11,111,"Pinscher","Jack Russel Terrier",2012,"w","braun"
"4774",120727,"51-60","w",11,111,"Belgischer Schäfer","",2014,"m","fauve"
"4775",120733,"41-50","m",7,74,"Mischling gross","",2012,"m","beige"
"4776",120734,"61-70","m",11,119,"Chihuahua","",2012,"w","braun/weiss"
"4777",120734,"61-70","m",11,119,"Chihuahua","",2009,"w","beige"
"4778",120734,"61-70","m",11,119,"Chihuahua","",2012,"w","braun"
"4779",120738,"51-60","m",3,34,"Whippet","",2013,"m","braun/weiss"
"4780",120741,"61-70","w",11,111,"Bolonka Zwetna","",2014,"m","schwarz/weiss"
"4781",120744,"31-40","w",2,24,"Mischling klein","",2012,"m","schwarz"
"4782",120769,"31-40","m",5,51,"Mischling gross","",2003,"m","weiss/schwarz"
"4783",120771,"21-30","w",3,33,"Mischling klein","",2005,"w","weiss"
"4784",120780,"61-70","m",7,71,"Deutscher Schäfer","Labrador Retriever",2011,"w","beige/schwarz"
"4785",120781,"71-80","w",2,21,"Cavalier King Charles Spaniel","",2013,"m","tricolor"
"4786",120783,"41-50","w",10,101,"Bolonka Zwetna","",2016,"w","creme"
"4787",120786,"31-40","w",3,34,"Französische Bulldogge","",2012,"w","schwarz/rot"
"4788",120786,"31-40","w",3,34,"Boston Terrier","",2006,"m","schwarz/weiss"
"4789",120790,"31-40","w",3,31,"Malteser","",2003,"w","weiss"
"4790",120791,"21-30","w",2,21,"Chihuahua","",2014,"m","weiss/braun"
"4791",120795,"61-70","m",8,82,"Labrador Retriever","",2005,"m","schwarz"
"4792",120807,"71-80","m",1,11,"Chihuahua","",2007,"m","weiss/braun"
"4793",120809,"31-40","w",10,101,"Jack Russel Terrier","",2006,"m","tricolor"
"4794",120829,"41-50","w",11,115,"Malteser","",2014,"m","weiss"
"4795",120831,"21-30","m",11,119,"Labradoodle","",2012,"m","grau"
"4796",120832,"71-80","m",4,42,"Jack Russel Terrier","Chihuahua",2009,"m","weiss/schwarz"
"4797",120833,"51-60","w",10,102,"Mischling gross","",2012,"w","braun"
"4798",120845,"51-60","w",11,111,"Malinois","",2012,"w","braun"
"4799",120846,"11-20","w",11,119,"Malteser","Bolonka Zwetna",2013,"w","tricolor"
"4800",120852,"41-50","w",6,61,"Mischling klein","",2013,"w","schwarz/weiss"
"4801",120859,"21-30","w",12,122,"Mischling gross","",2011,"m","braun/schwarz"
"4802",120860,"31-40","w",9,92,"Chihuahua","",2012,"m","beige"
"4803",120894,"31-40","w",6,63,"Australian Shepherd","",2013,"m","schwarz/weiss/braun"
"4804",120895,"21-30","w",11,115,"Französische Bulldogge","",2014,"w","schwarz/weiss"
"4805",120899,"31-40","w",7,71,"Bernhardiner","",2014,"m","rot/weiss"
"4806",120901,"31-40","m",11,119,"Zwergschnauzer","",2013,"m","weiss"
"4807",120910,"21-30","m",3,34,"Australian Cattle Dog","",2010,"m","tricolor"
"4808",120958,"61-70","w",11,119,"Chihuahua","",2013,"w","tricolor"
"4809",120963,"41-50","w",11,115,"West Highland White Terrier","",2011,"m","weiss"
"4810",120964,"21-30","w",11,119,"Mischling klein","",2010,"m","braun"
"4811",120964,"21-30","w",11,119,"Chihuahua","",2010,"w","beige"
"4812",120969,"41-50","w",7,71,"Norwegischer Buhund","",2010,"w","beige"
"4813",120982,"41-50","w",7,71,"Mischling gross","",2015,"w","weiss/beige"
"4814",120998,"31-40","w",3,34,"Chihuahua","",2011,"w","beige/braun"
"4815",120998,"31-40","w",3,34,"Chihuahua","",2009,"m","beige"
"4816",121003,"31-40","w",11,111,"Bergamasker","Entlebucher Sennenhund",2010,"w","schwarz/braun/grau"
"4817",121006,"61-70","w",7,72,"Lagotto Romagnolo","",2014,"m","weiss"
"4818",121017,"31-40","w",11,115,"Cocker Spaniel","",2008,"w","braun/weiss"
"4819",121019,"61-70","w",7,74,"Collie","",2004,"m","tricolor"
"4820",121019,"61-70","w",7,74,"Volpino","",2007,"w","weiss/rot"
"4821",121020,"51-60","w",7,74,"Zwergspitz","Pomeranian",2013,"m","braun"
"4822",121020,"51-60","w",7,74,"Zwergspitz","Pomeranian",2011,"w","orange"
"4823",121044,"31-40","m",11,115,"Chihuahua","",2010,"w","braun/weiss"
"4824",121051,"31-40","m",12,122,"Yorkshire Terrier","",2013,"m","grau/beige"
"4825",121059,"51-60","w",7,74,"Norwegischer Lundehund","",2011,"m","braun/weiss"
"4826",121061,"31-40","m",5,51,"Mops","",2010,"w","schwarz"
"4827",121062,"51-60","w",8,82,"Malteser","",2014,"w","weiss"
"4828",121072,"21-30","w",8,82,"Mops","",2014,"w","schwarz"
"4829",121079,"31-40","w",11,115,"Spinone","Sibirischer Husky",2010,"w","creme"
"4830",121081,"61-70","w",12,123,"Bearded Collie","",2016,"m","braun"
"4831",121081,"61-70","w",12,123,"Grosspudel","",2009,"w","weiss"
"4832",121092,"61-70","w",10,101,"Norwich Terrier","",2009,"w","black/tan"
"4833",121125,"21-30","m",11,115,"Rottweiler","",2015,"m","schwarz/braun"
"4834",121125,"21-30","m",11,115,"Miniature Bull Terrier","",2014,"m","gestromt"
"4835",121128,"51-60","w",3,34,"Mischling klein","",2012,"w","braun"
"4836",121135,"41-50","w",10,101,"Flat Coated Retriever","",2014,"m","schwarz"
"4837",121149,"21-30","w",4,42,"Chihuahua","",2009,"m","braun/weiss"
"4838",121165,"41-50","w",7,73,"Bolonka Zwetna","",2014,"m","braun/weiss"
"4839",121182,"51-60","w",10,101,"Lagotto Romagnolo","",2014,"w","braun"
"4840",121215,"31-40","w",9,92,"Mischling klein","",2005,"m","braun/weiss"
